SURVEY: PS1MD
SNID:  PSc000174
IAUC:    UNKNOWN
RA:         162.0294  deg
DECL:        56.8502  deg
MWEBV:  0.0076  +- 0.0000 MW E(B-V)
REDSHIFT_FINAL:  0.2440  +- 0.0000 CMB
SEARCH_PEAKMJD: 55212.0
FILTERS:    griz

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 481
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55959.6 z NULL  42.653 27.187 -9.075 0.692
OBS: 55959.6 z NULL  51.142 26.132 -9.272 0.555
OBS: 55961.5 z NULL  10.036 22.018 -7.504 2.382
OBS: 55961.5 z NULL  15.490 21.572 -7.975 1.512
OBS: 55967.5 z NULL  7.901 23.663 -7.244 3.252
OBS: 55969.6 z NULL  -124.919 31.365 nan -0.273
OBS: 55969.6 z NULL  -152.113 36.486 nan -0.260
OBS: 55972.6 z NULL  39.491 25.518 -8.991 0.702
OBS: 55972.6 z NULL  18.806 25.508 -8.186 1.473
OBS: 55983.6 z NULL  -43.613 31.979 nan -0.796
OBS: 55983.6 z NULL  -45.465 30.586 nan -0.730
OBS: 55988.5 z NULL  -41.324 27.834 nan -0.731
OBS: 55988.5 z NULL  15.707 28.566 -7.990 1.975
OBS: 55997.5 z NULL  -14.297 24.886 nan -1.890
OBS: 55997.5 z NULL  -20.298 24.165 nan -1.293
OBS: 55999.4 z NULL  -6.867 23.626 nan -3.735
OBS: 56002.4 z NULL  6.766 32.112 -7.076 5.153
OBS: 56002.4 z NULL  1.587 30.733 -5.502 21.025
OBS: 56010.4 z NULL  -2.873 21.534 nan -8.139
OBS: 56010.4 z NULL  16.997 23.240 -8.076 1.485
OBS: 56013.4 z NULL  -7.499 21.791 nan -3.155
OBS: 56013.4 z NULL  -9.750 22.294 nan -2.483
OBS: 56016.3 z NULL  -12.163 24.564 nan -2.193
OBS: 56016.3 z NULL  -1.520 26.064 nan -18.622
OBS: 56018.3 z NULL  4.580 23.902 -6.652 5.667
OBS: 56028.4 z NULL  -0.887 26.893 nan -32.922
OBS: 56031.3 z NULL  7.470 20.915 -7.183 3.040
OBS: 56037.3 z NULL  -169.129 30.695 nan -0.197
OBS: 56039.4 z NULL  2.027 24.573 -5.767 13.165
OBS: 56042.3 z NULL  -4.298 20.240 nan -5.113
OBS: 56047.3 z NULL  9.501 29.437 -7.444 3.364
OBS: 56049.3 z NULL  -6.955 21.837 nan -3.409
OBS: 56056.4 z NULL  20.031 27.649 -8.254 1.499
OBS: 56061.3 z NULL  -0.994 19.631 nan -21.434
OBS: 56064.3 z NULL  -5.935 20.651 nan -3.778
OBS: 56067.3 z NULL  -13.460 19.825 nan -1.599
OBS: 56319.5 z NULL  -6.391 23.143 nan -3.932
OBS: 56324.5 z NULL  -17.414 21.267 nan -1.326
OBS: 56333.6 z NULL  17.026 19.734 -8.078 1.258
OBS: 56335.6 z NULL  -5.556 25.763 nan -5.034
OBS: 56338.4 z NULL  -18.332 23.827 nan -1.411
OBS: 56348.5 z NULL  -9.870 39.080 nan -4.299
OBS: 56351.5 z NULL  -9.983 34.067 nan -3.705
OBS: 56356.5 z NULL  -6.208 20.415 nan -3.570
OBS: 56359.4 z NULL  17.363 37.049 -8.099 2.317
OBS: 56370.4 z NULL  -12.463 20.510 nan -1.787
OBS: 56386.3 z NULL  -23.277 26.692 nan -1.245
OBS: 56389.3 z NULL  -6.751 23.070 nan -3.710
OBS: 56392.3 z NULL  12.222 23.016 -7.718 2.045
OBS: 56394.3 z NULL  48.527 27.954 -9.215 0.625
OBS: 56397.4 z NULL  -11.723 22.989 nan -2.129
OBS: 56402.3 z NULL  -3.335 22.093 nan -7.193
OBS: 56404.3 z NULL  25.902 24.041 -8.533 1.008
OBS: 56410.3 z NULL  247.299 252.517 -10.983 1.109
OBS: 56412.3 z NULL  -54.465 31.141 nan -0.621
OBS: 56415.3 z NULL  -24.620 22.659 nan -0.999
OBS: 56421.3 z NULL  -13.425 21.688 nan -1.754
OBS: 56423.3 z NULL  -36.367 23.663 nan -0.706
OBS: 56429.3 z NULL  -8.987 21.036 nan -2.541
OBS: 56437.3 z NULL  53.441 65.522 -9.320 1.331
OBS: 56754.3 z NULL  -5.201 24.714 nan -5.159
END:
